idx,query,filler_names,load_value,load_min,load_max
27353,"carbon, glass beads pa 6t,66",carbon | glass beads,,,
27355,"thermal conductivity iso 22007-2 flow (w/(m k)) 6.61 to 10.93w/(m k) good resistant to heat aramide fibre, longmetalfiber average molecular weight margolies' equation (g/mol) (weak)",aramid fiber | long metal fiber,,,
27370,low mold shrinkage parallel shore a less than or equal to 43 good aesthetical full load min 58% aramid fiber,aramid fiber,,58,
27374,loi: 9.70e+08 and high tf highest charpy impact strength (unnotched) or mould-shrinkage with glass fiber,glass fiber,,,
27375,combined load min 74 grades,,,74,
27377,polybutylene terephthalate full load upto 24 visual fx,,,,24
27378,material with md,mineral,,,
27391,"polyamide 6,6 long metal fiber glass beads min 72",long metal fiber | glass beads,,72,
27399,highvisc carbon powder at least 48,carbon powder,,48,
27406,a polyamide 6-10 with combined load of 35 with range +/-27%,,35,8,62
27429,polytrimethylene terephthalate long stainless steel long glass fiber with good reen,long metal fiber | long glass fiber,,,
27437,material with long stainless steel carbon powder upto 51,long metal fiber | carbon powder,,,51
27456,deflection temperature 66psi =standard lcf + aramid fiber,long carbon fiber | aramid fiber,,,
27474,md and longaramidfiber total load 29 - 49% impact modification pa6t-66,mineral | long aramid fiber,,29,49
27475,effective thermal diffusivity iso 22007-4 through plane (mÃ‚Â²/s): lowest elongational stress f iso 21304-2 150/10 (mpa) (0.68 mpa) lead-free soldering resistance short fibre,glass fiber,,,
27487,lasermarkable total content upto 63%,,,,63
27497,total fill >75 wsdm2d382a1,,,75,
27501,"looking for a pa6t,66 af, longcarbonfiber with good - puncture - maximum force",aramid fiber | long carbon fiber,,,
27502,am gur and full load less than 68,,,,68
27507,excellent acid resistance weak - mvr and compressive strength (260pascal) between 223-357 with cfr cf,cfr-cf,,,
27525,looking for a nylon 6t-6i no filler with flow7.59,unfilled,,,
27543,"combined fill of 62 stable to light nylon 6,10",,62,57,67
27556,43%td,mineral,43,38,48
27560,can you recommend a solar resistance glass beads abs grade that is approved for guide bushing for headrest,glass beads,,,
27561,good cut and vr and combined fill of 26%,,26,21,31
27569,material with glass fibre + long carbon fiber,glass fiber | long carbon fiber,,,
27582,combined fill less than 85% qk 000637,,,,85
27589,combined load at least 79 usp 23,,,79,
27618,pa66-6t 75 load,,75,70,80
27626,break elongation 50 mm min =weak and relative permittivity 9.67 high high flatness with 83 load,,83,78,88
27630,47% full load with gb bosch,glass beads,47,42,52
27631,flex str close to 353mpa good environmentally friendl lgf low average molecular weight or yield elongation 50 mm/min,long glass fiber,,,
27660,organic fiber total load 59 with 28 range celapex available in south america,natural organic fiber,59,31,87
27665,low - tensile strain at break 5mm/min thermal expansion less than 364e-6/k good low-e organic fiber glass fiber 50 - 90,natural organic fiber | glass fiber,,50,90
27669,ten mod between 14234-19050 good low-e combined load >13 strebr = lowest,,,13,
27677,without fill li auto,unfilled,,,
27712,vicat softening temperature at 50Ã‚Â°c/h 10n = excellent 6 sf + 31 glass beads,metal | glass beads,37,32,42
27763,looking for a tpv total fill min 42% fibre glass aramid fiber with notched charpy impact = average,glass fiber | aramid fiber,,42,
27768,fiberglass aramid fiber 32 - 58 materials,glass fiber | aramid fiber,,32,58
27775,can you recommend a plasticiser total content greater than 94 glas fiber thermoplastic vulcanizate grade that is approved for immersed coolant hose,glass fiber,,94,
27779,cpn4109 stellantis-chrysler carbonpowder whisker,carbon powder | whisker,,,
27781,"pa 66,6 long steel greater than 63 bio",long metal fiber,,63,
27782,loi excellent ten stress brk at 5mm/min less than 48 mpa good avoid static build up aramid fiber load 58 with 8% range,aramid fiber,58,50,66
27789,pa 10-10 42 glass reinforced and 6 mineral replacement for aluminum,glass fiber | mineral,48,43,53
27821,semi aromatic pa gf range 43 to 81% with flame resistance,glass fiber,,43,81
27872,strain yield 50 mm/min: 7.7% around 20% range and high u.v. stabilised or stable to weather medium bulk density iso 60 (kg/mÃ‚Â³) or charpy impact unnotched with short fibre 26 - 66,glass fiber,,26,66
27895,cft long carbon fiber total content 21 to 63 materials,long glass fiber | long carbon fiber,,21,63
27899,load range 34 to 74 recycled content pa6-6,,,34,74
27907,looking for a polyoxymethylene without glass fibre with sh d - 57,unfilled,,,
27941,grades with load less than 35,,,,35
27945,gmw3038p pa66 gf25h aramid fibre total content max 87%,aramid fiber,,,87
27946,full load at least 50 sn579086 continental,,,50,
27959,looking for a styrene-butadiene-styrene gs + mineral with 5253215mw,glass flake | mineral,,,
27965,moderate bulk density and failure flex strain df of max 1741e-4 hydrolysis resistance md and glass fiber 37,mineral | glass fiber,37,32,42
27975,"looking for a pa6,12 cft carbon fiber total content max 59 with a of 83.59",long glass fiber | carbon fiber,,,59
28013,materials with without glass fibre,unfilled,,,
28037,pa6i/6t total fill 58%,,58,53,63
28048,material with combined fill >55 carbon,carbon,,55,
28059,iveco155244 continuous fiber 68,long glass fiber,68,63,73
28077,excellent cut and mw and gf,glass fiber,,,
28079,cf 46% with range +/-9%,carbon fiber,46,37,55
28085,wskm4d840a3 combined load <40,,,,40
28090,clarifoil pipelon and 38 full load,,38,33,43
28091,whisker dbl5406.00 pa12,whisker,,,
28114,total content <54 gb grades,glass beads,,,54
28121,ca 52 full load,,52,47,57
28127,grades with steel fiber / long carbon fiber,metal | long carbon fiber,,,
28131,mw - weak and puncture - maximum force <1736n high post-consumer recycle with total fill in the range of 25 - 43%,,,25,43
28162,esd modified cft natural organic fiber greater than 11,long glass fiber | natural organic fiber,,11,
28168,dbl5406.10 pa66 gf30 md and glass fiber 53,mineral | glass fiber,53,48,58
28189,material with short fiber greater than 16,glass fiber,,16,
28198,material with polyamide 6 combined load min 65,,,65,
28230,tensile stress break at 5mm min = high + no load,unfilled,,,
28232,a nylon 66/6t with glasfibre 28 - 86%,glass fiber,,28,86
28234,weak tg and soft and tensile strain at break >279% high lubricated with total fill range 26 to 72,,,26,72
28236,carbon or aramid fiber copolyester,carbon | aramid fiber,,,
28240,material with acetal total content of 51,,51,46,56
28252,thermx stirofor and full load greater than 71,,,71,
28295,md upto 48 gur available in asia pacific,mineral,,,48
28296,carbonfiber,carbon fiber,,,
28299,polyetheretherketone lgf with silicone modified,long glass fiber,,,
28357,laf long glass fiber less than 59 low emission pa 66,long aramid fiber | long glass fiber,,,59
28377,longfiberglass long aramid fiber min 75% ms237-12typea hyundai,long glass fiber | long aramid fiber,,75,
28378,glass greater than 51% in pa 10-10,glass fiber,,51,
28381,a olefinic thermoplastic elastomer with total load of 50,,50,45,55
28411,"long aramid fibre natural organic fiber total content with range of 43 - 63 pa 6t,6i",long aramid fiber | natural organic fiber,,43,63
28423,material with total content <64%,,,,64
28428,medical grade technology thermoplastic vulcanizates total content upto 43%,,,,43
28441,elongational stress f medium and dielectric loss 1mhz = 20.45 excellent plateable with gf / long aramid fiber,glass fiber | long aramid fiber,,,
28452,combined load min 45% lcf glassfiber non-halogenated fr uhmw,long carbon fiber | glass fiber,,45,
28479,cft,long glass fiber,,,
28480,looking for a pa6-10 combined load min 79% with tensile stress at 100% elongation - average,,,79,
28488,combined load 26 catl,,26,21,31
28489,lcf load at least 57% hotwire of plc 4,long carbon fiber,,57,
28491,7 lgf + 47 glass beads grades,long glass fiber | glass beads,54,49,59
28505,looking for a pa10/10 mineral metal 61 with df = excellent,mineral | metal,61,56,66
28521,full load less than 57 long metal fiber natural organic fiber,long metal fiber | natural organic fiber,,,57
28541,aramidfiber max 71 grades,aramid fiber,,,71
28543,lcpa 9% natural fiber + 41% glass beads,natural organic fiber | glass beads,50,45,55
28573,low continuous utilization temperature and tear strength melt flow rate more than or eaual to 184g/10min halogen free flame retardant ss combined load <86,metal,,,86
28579,material with load of 38 with range 23%,,38,15,61
28584,combined load of 67 with +/-25 materials,,67,42,92
28595,gf75% longcarbonfiber,glass fiber | long carbon fiber,75,70,80
28602,material with glassfilled and long aramid fiber 45 with +/-22 range,glass fiber | long aramid fiber,45,23,67
28606,grades with gr in the range of 32 - 78%,glass fiber,,32,78
28623,volumeresistivityiec62631-3-1(ohm.m)=3.07e+15 good release filler load at least 81% mf carbon powder strong - break strain 50 mm/min,mineral | carbon powder,,81,
28639,material with polyformaldehyde load of 73,,73,68,78
28651,pa 6 glass beads + carbon powder,glass beads | carbon powder,,,
28661,gf of 83 pvc,glass fiber,83,78,88
28667,omnitech celstran and long aramide fiber or whisker,long aramid fiber | whisker,,,
28680,50 combined load dbl5408 24 pa6 gf15 daimler mercedes-benz,,50,45,55
28684,"double notch charpy impact strength =strong, durometer hardness (shore d) = 39, anti acid, un filled",unfilled,,,
28691,"pa6t,66 long ss",long metal fiber,,,
28701,tapemodulusofelasticity=strong and tensilestrengthatbreakat5mm/min=83mpa high heat stable with 31% glass content / 12% aramid fiber,glass fiber | aramid fiber,43,38,48
28710,dbl541000pa6gf30 aramid reinforced less than 18,aramid fiber,,,18
28713,glas fibre stellantis-chrysler,glass fiber,,,
28719,coolpoly lftr and long carbon fiber total load less than 31,long carbon fiber,,,31
28728,43% total filler load ev02c,,43,38,48
28765,unfilled uv-stabilized lcpa,unfilled,,,
28779,long glass fiber whisker 36 with +/-26%,long glass fiber | whisker,36,10,62
28802,laf carbon powder total filler load min 49,long aramid fiber | carbon powder,,49,
28806,69% filler load with cfr gf plating grade pa 612,cfr-gf,69,64,74
28810,laf long metal fiber less than 54%,long aramid fiber | long metal fiber,,,54
28819,mercedes-benz group (daimier) load at least 52%,,,52,
28832,combined fill >25% dbl5416.aa90pa66,,,25,
28833,excellent lowwarp weak izod impact strength unnotched or izod impact strength (notched) and compressive module 27790 within a range of 10% with ss82,metal,82,77,87
28854,cf nilamid available in asia,carbon fiber,,,
28855,material with aramidfiber total filler load ranging between 50% - 86%,aramid fiber,,50,86
28859,long metal fibre long term heat aging,long metal fiber,,,
28861,tensile stress at 100% elongation iso 37 perpendicular (mpa) 3.94 mpa between 2.87 and 4.38 good plateable combined load greater than 90 gb mold shrinkage (td): weak,glass beads,,90,
28865,"average - dielectric dissipation factor, 1mhz and dissipation factor iec 62631-2-1 1mhz (e-4) = 716 e-4 excellent environmentally friendly with lgf 36 and mineral 36",long glass fiber | mineral,72,67,77
28873,gf >55%,glass fiber,,55,
28876,excellent compressive module and tensile modulus and strain yield 50mm/min: 21.77 high hydrolysis resistance with load max 53%,,,,53
28877,acrylonitrile-butadiene-styrene continuouscarbonfiber with low emission,continuous carbon fiber,,,
28907,cra cx mf glass fiber with 31% total fill,mineral | glass fiber,31,26,36
28920,sf mineral ranging between 35 - 49 msar27a stellantis-chrysler,metal | mineral,,35,49
28923,aramide fiber electrical conductivity pet,aramid fiber,,,
28939,"looking for a pa6t,xt af and natural organic fiber with tensilestressat100%strain=moderate",aramid fiber | natural organic fiber,,,
28952,total fill greater than 42% 890 Ã‚Â°c glow-wire flammability index @ 0.5mm,,,42,
28958,gr or carbonpowder wsb-m4d677-a,glass fiber | carbon powder,,,
28971,"carbon fibre, 47 stable to weather thermoplastic vulcanizates",carbon fiber,47,42,52
29021,20% md + 32% glass fiber sn 57914 7 continental,mineral | glass fiber,52,47,57
29022,q-bjev 01.33 without glass fibre,unfilled,,,
29033,looking for a ethylene methylacrylate longcarbonfiber less than 42 with good - limiting oxygen,long carbon fiber,,,42
29036,full load upto 29% compatibility,,,,29
29042,non filled grades,unfilled,,,
29060,filler load max 25% mf in pa66,mineral,,,25
29064,liquid - crystalline polymer total load at least 35% with friction,,,35,
29068,combined load range 15 to 45% copolymer,,,15,45
29079,q lia5310038 long fiber less than 73,long glass fiber,,,73
29086,aramid fiber natural organic fiber >66 grades,aramid fiber | natural organic fiber,,66,
29091,"looking for a polyamide 6,6 long ss total filler load upto 52 with clte82",long metal fiber,,,52
29109,polyetheretherketone long carbon fiber total content of 58 with +/-25,long carbon fiber,58,33,83
29110,moderate - particle size d50 and effective thermal diffusivity =1.03e-06mÃ‚Â²/s high alogen free flame retardant with total content at least 46 continuous glass fiber,continuous glass fiber,,46,
29122,weak heat transfer or ball indentation hardness iso 2039-1 h 358/30 (mpa) and melt flow rate greater than or equal to 44 high medical grade with whisker or aramid fiber,whisker | aramid fiber,,,
29135,liquid crystal polymer total fill 24 - 74 flame retarding agent,,,24,74
29138,ca load 56% high heat,,56,51,61
29146,good charpy impact strength + mf upto 41,mineral,,,41
29154,"lubric pa66,6t lcf at least 67",long carbon fiber,,67,
29194,thermal conductivity iso 22007 2 crossflow w m k =average and 36 long stainless steel fiber + 37 long aramid fiber,long metal fiber | long aramid fiber,73,68,78
29198,acid resistance nylon 6/6 md long carbon fiber63,mineral | long carbon fiber,63,58,68
29204,material with filler load less than 94 cf,carbon fiber,,,94
29212,no filler materials,unfilled,,,
29213,flex str =183 mpa within a range of 10% good high flow load of 37 with 9 range break strain 5mm min = good,,37,28,46
29219,q/jly j7111001a-2016 geely lgf aramid fiber load of 33 with +/-16% range,long glass fiber | aramid fiber,33,17,49
29228,gs max 74 togh polyamide 6,glass flake,,,74
29245,tensile stress at yield 50mm/min: low and dissipation factor 4300 within 25% range excellent silicon oil concentrate with cf long glass fiber full load of 20 - 70,carbon fiber | long glass fiber,,20,70
