entity,value,count
COMPETITOR_GRADE,mediprene500534m,1
COMPETITOR_GRADE,bergamid b70l,1
COMPETITOR_GRADE,delrin 500cl bk601,1
COMPETITOR_GRADE,duragrip dgr 6170nc,1
COMPETITOR_GRADE,titalon2300tfs,1
COMPETITOR_GRADE,vydyne r513h nt,1
COMPETITOR_GRADE,eastar5011,1
COMPETITOR_GRADE,kopla kdx1067,1
COMPETITOR_GRADE,domamid6lvg40300bk,1
COMPETITOR_GRADE,lnp thermotuf compound vf008,1
COMPETITOR_GRADE,durethan ecoakv50h2.0 901510,1
COMPETITOR_GRADE,solplast th 65a9900 b1,1
COMPETITOR_GRADE,tecothane tt-1075d-m,1
COMPETITOR_GRADE,danamid fgf- 15,1
COMPETITOR_GRADE,keyflex to1192a,1
COMPETITOR_GRADE,4tech 9a22730 h,1
COMPETITOR_GRADE,s1070a20,1
COMPETITOR_GRADE,sipolprene 48200,1
COMPETITOR_GRADE,wellamid gfx1743-bk1,1
COMPETITOR_GRADE,solplastth45a9900a2,1
COMPETITOR_GRADE,nylene 5110 hs,1
COMPETITOR_GRADE,xelter v 410/420a70-xxx-yyy-g1,1
COMPETITOR_GRADE,arnitetv6241sn,1
COMPETITOR_GRADE,rilsamid aechvo,1
COMPETITOR_GRADE,ultramid a3w,1
COMPETITOR_GRADE,badadurpbt8gf30fr,1
COMPETITOR_GRADE,kebablend / m fe 161101 pa12,1
COMPETITOR_GRADE,plustek rd109gn44,1
COMPETITOR_GRADE,solplast th 45a7900 a1,1
COMPETITOR_GRADE,solplast th 35a9000 c0,1
COMPETITOR_GRADE,polimid lub b 30 gf y10,1
COMPETITOR_GRADE,ecolon gf1974-bk1,1
COMPETITOR_GRADE,elastollan c 78 a,1
COMPETITOR_GRADE,eltex superstress cap311s1,1
COMPETITOR_GRADE,estane2355-95aeftpu,1
COMPETITOR_GRADE,omnix fc-4020 bk 001,1
COMPETITOR_GRADE,rilsan becv blue t8l,1
COMPETITOR_GRADE,nylene 321 hs,1
COMPETITOR_GRADE,pelprene p150m,1
COMPETITOR_GRADE,topolymer 8261-901n,1
COMPETITOR_GRADE,lucofin 1410,1
COMPETITOR_GRADE,witcom pom-c-2012/300 exp2,1
COMPETITOR_GRADE,slovamid66 gf 40,1
COMPETITOR_GRADE,borstar bb2581,1
COMPETITOR_GRADE,pearlbond 550,1
COMPETITOR_GRADE,makroblendku2-7609,1
COMPETITOR_GRADE,solplast th 35a9000 b2,1
COMPETITOR_GRADE,badamid ul b70 gf35,1
COMPETITOR_GRADE,jsr excelink 1600b,1
COMPETITOR_GRADE,bergaflex bfi 65a-312,1
COMPETITOR_GRADE,promyde b20 p,1
COMPETITOR_GRADE,kebatron pps fwl1040g1,1
COMPETITOR_GRADE,ubesta 3024 nux,1
COMPETITOR_GRADE,vydyne b bk x146 em3 lt k1,1
COMPETITOR_GRADE,topolymer 8261-801n,1
COMPETITOR_GRADE,amilan cm1061,1
COMPETITOR_GRADE,domamid cp7,1
COMPETITOR_GRADE,tarnamid t-27 gf15 at,1
COMPETITOR_GRADE,lnplubricompcompoundrp002,1
COMPETITOR_GRADE,vicnyl 42g35hs,1
COMPETITOR_GRADE,technyl c 216m nc,1
COMPETITOR_GRADE,nylene 5130 pt15,1
COMPETITOR_GRADE,topolymer 9210-651b,1
COMPETITOR_GRADE,lavanta 5120 bk 368,1
COMPETITOR_GRADE,accucomp ny0700l,1
COMPETITOR_GRADE,mediprene 520400m,1
COMPETITOR_GRADE,kebaflexh/spas50a.02natural,1
COMPETITOR_GRADE,solplast th 55a9900 a2,1
COMPETITOR_GRADE,technyl 4earth a2e 219 v35 bk h,1
COMPETITOR_GRADE,arlen ae4200,1
COMPETITOR_GRADE,polimid a sg fd,1
COMPETITOR_GRADE,isoglasslft0603h,1
COMPETITOR_GRADE,plustek pb310g6nt,1
COMPETITOR_GRADE,wellamid gft13-66 xe-nbk1,1
COMPETITOR_GRADE,schulamid 66 gf 30 hi,1
COMPETITOR_GRADE,taroprene 1a60 m1n,1
COMPETITOR_GRADE,valox hr326hv,1
COMPETITOR_GRADE,altech pa6 a 1000/520 uv hv,1
COMPETITOR_GRADE,eplamid 66 nc p,1
COMPETITOR_GRADE,grilamid2d25w20hlxblack9992,1
COMPETITOR_GRADE,wellamid 6600-pa66-gv 20 hwv0cp,1
COMPETITOR_GRADE,polimid a sg v0a,1
COMPETITOR_GRADE,solplast tv 60a10000 a,1
COMPETITOR_GRADE,grilon bg-15/2 natural,1
COMPETITOR_GRADE,solplastth60a9024b1,1
COMPETITOR_GRADE,lnp thermocomp compound sf008,1
COMPETITOR_GRADE,ultramid b3wg10 git bk23210,1
COMPETITOR_GRADE,durafide 1140a66,1
COMPETITOR_GRADE,latilub 66-02s,1
COMPETITOR_GRADE,neo-zex 0144h,1
COMPETITOR_GRADE,plustek pa301g5bk10,1
COMPETITOR_GRADE,scanamid 6 b12^ nh11l,1
COMPETITOR_GRADE,technyl safe a 219wfc v30 bk,1
COMPETITOR_GRADE,sarlink me-2665b,1
COMPETITOR_GRADE,ramlloy pb917g4rd50,1
COMPETITOR_GRADE,borsafe me3440-w,1
COMPETITOR_GRADE,alcudia 5703-a,1
COMPETITOR_GRADE,technyl c 116l1 v30 bk,1
COMPETITOR_GRADE,kopa kn333hi5bl,1
COMPETITOR_GRADE,raplan298/2f,1
COMPETITOR_GRADE,titalon 1450gft,1
COMPETITOR_GRADE,tufprene a,1
COMPETITOR_GRADE,novamid 3010cf30 bk,1
COMPETITOR_GRADE,plustek pb339i6gr95,1
COMPETITOR_GRADE,polimid a sg v0a xp kw2,1
COMPETITOR_GRADE,ixef 1622,1
COMPETITOR_GRADE,solplast th 30a9900 c2,1
COMPETITOR_GRADE,taisox 8230,1
COMPETITOR_GRADE,ube nylon 1013 iu50,1
COMPETITOR_GRADE,bestnyl si15vi01bh16,1
COMPETITOR_GRADE,ravamid a mf30 t gr,1
COMPETITOR_GRADE,technyl c 236 v30 nc,1
COMPETITOR_GRADE,faraprene c300-60a black,1
COMPETITOR_GRADE,hi-zex 1108j,1
COMPETITOR_GRADE,elastron v251.a65.b,1
COMPETITOR_GRADE,polimid lub a 3015 gftf v0a,1
COMPETITOR_GRADE,unipren b3 prta010 65a xp14 up316,1
COMPETITOR_GRADE,plustek pa860nt,1
COMPETITOR_GRADE,ultrafuse tpu 85a,1
COMPETITOR_GRADE,kopa kn333g50bl,1
COMPETITOR_GRADE,sumikasupere6808lhf,1
COMPETITOR_GRADE,nylenepac990-55,1
COMPETITOR_GRADE,solplast th 70a9003 a1,1
COMPETITOR_GRADE,solplast th 75a9900 d0,1
COMPETITOR_GRADE,nylene 323,1
COMPETITOR_GRADE,apilon 52c a52c etc 70,1
COMPETITOR_GRADE,kocetal k300pw,1
COMPETITOR_GRADE,koplakdg1025f,1
COMPETITOR_GRADE,neo-zex 2006h,1
COMPETITOR_GRADE,elastron v201.a90.b,1
COMPETITOR_GRADE,carbothane aliphatic pc-3572d,1
COMPETITOR_GRADE,slovamid6li/1,1
COMPETITOR_GRADE,ecozenyh100,1
COMPETITOR_GRADE,durethanbkv40h3.0ef901510dus001,1
COMPETITOR_GRADE,mâˆ™veraa5001,1
COMPETITOR_GRADE,pearlbond103,1
COMPETITOR_GRADE,lnp thermocomp compound ofc08v,1
COMPETITOR_GRADE,dryflex xl 60100,1
COMPETITOR_GRADE,pearlthane 11t80,1
COMPETITOR_GRADE,solplast th 50a7000 d,1
COMPETITOR_GRADE,vestamid care ml18,1
COMPETITOR_GRADE,4pet 9l22130 hiuv,1
COMPETITOR_GRADE,technyl a 219 v30 bk,1
COMPETITOR_GRADE,technyl c 246f bk,1
COMPETITOR_GRADE,kumsollan kse5155,1
COMPETITOR_GRADE,hi-zex7800m,1
COMPETITOR_GRADE,skypel p142df,1
COMPETITOR_GRADE,kebablend/mw35.1100pa6,1
COMPETITOR_GRADE,solplast th 75a9900 b,1
COMPETITOR_GRADE,meytel e6 f30,1
COMPETITOR_GRADE,ryton qc210p,1
COMPETITOR_GRADE,thermec n 4314r45h,1
COMPETITOR_GRADE,akulon k224-g6u,1
COMPETITOR_GRADE,ixef 3012,1
COMPETITOR_GRADE,solplast th 35a9900 d0,1
COMPETITOR_GRADE,elastron d400.a50.t,1
COMPETITOR_GRADE,amilan cm3001g-30,1
COMPETITOR_GRADE,genestarn1002a,1
COMPETITOR_GRADE,loxiamid pa6 frv0hf hs1 03050,1
COMPETITOR_GRADE,osterlene hd0860,1
COMPETITOR_GRADE,dafnetec pps g12,1
COMPETITOR_GRADE,rilsamidazm30blackt6ld,1
COMPETITOR_GRADE,formocon fm130,1
COMPETITOR_GRADE,ramsterpf300g4,1
COMPETITOR_GRADE,nylaforce dyn a 60,1
COMPETITOR_GRADE,slovamid6 ng gf 20,1
COMPETITOR_GRADE,estane 54610 tpu,1
COMPETITOR_GRADE,promydeb300p2g50s,1
COMPETITOR_GRADE,saxamid 126u,1
COMPETITOR_GRADE,solplast th 65a9014 c,1
COMPETITOR_GRADE,wellamid 6600 gv 50 hwcp,1
COMPETITOR_GRADE,solplast th 70a9901 a2,1
COMPETITOR_GRADE,pocanb500000000,1
COMPETITOR_GRADE,grivorygv-6hblack9915,1
COMPETITOR_GRADE,anjacom pa6.6 350-h/gf30,1
COMPETITOR_GRADE,ravamid b gf20 t bk,1
COMPETITOR_GRADE,valox 551,1
COMPETITOR_GRADE,slovamid6 gf 30 frg 2,1
COMPETITOR_GRADE,keyflexbt-1182d,1
COMPETITOR_GRADE,spesin kp213g30sb3,1
COMPETITOR_GRADE,ryton r-4-240bl,1
COMPETITOR_GRADE,kalix 2955 wh 000,1
COMPETITOR_GRADE,rytonxe4500bl,1
COMPETITOR_GRADE,kocetal k100hs,1
COMPETITOR_GRADE,chemlon 240 g,1
COMPETITOR_GRADE,nypola3g30bge0564nr538msp,1
COMPETITOR_GRADE,eplamid 66 gv0 30 nc q1d0c001,1
COMPETITOR_GRADE,dinalona1x25hi-0002,1
COMPETITOR_GRADE,starflam px07027,1
COMPETITOR_GRADE,luvocom 1/tf/18/si/2/bk,1
COMPETITOR_GRADE,kiter r k20,1
COMPETITOR_GRADE,nylene 2408 hssp uv,1
COMPETITOR_GRADE,colorrx tpes5500-50a-rx,1
COMPETITOR_GRADE,nst35-01nc,1
COMPETITOR_GRADE,xtel xe3035na,1
COMPETITOR_GRADE,kopel kp3355hr,1
COMPETITOR_GRADE,radilon s hsx 100 nt,1
COMPETITOR_GRADE,terez o 300,1
COMPETITOR_GRADE,domamid 6lvg40h2 bk99,1
COMPETITOR_GRADE,hostalencrp100resistcrorange,1
COMPETITOR_GRADE,bergamid a70pm-z,1
COMPETITOR_GRADE,plustek pb145bl196,1
COMPETITOR_GRADE,"krutene-hd hdpe pellets natural mfr 5,1-8,0",1
COMPETITOR_GRADE,reny 1071,1
COMPETITOR_GRADE,rilsamid amno,1
COMPETITOR_GRADE,ultramid a3zg6 bk 20591,1
COMPETITOR_GRADE,armamid pa6-2ex,1
COMPETITOR_GRADE,armamid pa6 gf 30-3mim,1
COMPETITOR_GRADE,ultraform n2310 p at,1
COMPETITOR_GRADE,elastron g601.a75.b,1
COMPETITOR_GRADE,vicnyl 360,1
COMPETITOR_GRADE,staramideag5k,1
COMPETITOR_GRADE,ultramid b3zg8 bk20560,1
COMPETITOR_GRADE,loxister pbt/pet gf15 14005,1
COMPETITOR_GRADE,terez pa 6.6 7400 gk30,1
COMPETITOR_GRADE,solplastth60a9813c1,1
COMPETITOR_GRADE,solplast th 90a9900 b,1
COMPETITOR_GRADE,hm9455ht (ex6ht),1
COMPETITOR_GRADE,fortii t11,1
COMPETITOR_GRADE,lnpthermocompcompoundof008a,1
COMPETITOR_GRADE,palmidr66sgf30,1
COMPETITOR_GRADE,solplast th 45a9000 a0,1
COMPETITOR_GRADE,toraycon 1050m,1
COMPETITOR_GRADE,ecotriar100,1
COMPETITOR_GRADE,neo-zex0234n,1
COMPETITOR_GRADE,altechpa66a2030/588gf30,1
COMPETITOR_GRADE,onflex s eh 70a-3s7004,1
COMPETITOR_GRADE,alcom pa66 910/1 gf30 ptfe20,1
COMPETITOR_GRADE,kopakn136wh,1
COMPETITOR_GRADE,mirathane e175dl,1
COMPETITOR_GRADE,solplast th 90a9701 d1,1
COMPETITOR_GRADE,grodnamid pa6-gf30-p-1,1
COMPETITOR_GRADE,softell ca 02 a,1
COMPETITOR_GRADE,solplastth85a11000fr2v0,1
COMPETITOR_GRADE,radilon a rv350lw 333 bk,1
COMPETITOR_GRADE,4tech 9a22145hw,1
COMPETITOR_GRADE,plustek pa108or13,1
COMPETITOR_GRADE,vydyne r1000,1
COMPETITOR_GRADE,grilamid lv-3a hx black 9288,1
COMPETITOR_GRADE,elastex 887auv2,1
COMPETITOR_GRADE,kopla knp1000f,1
COMPETITOR_GRADE,sumikasuper e6007as,1
COMPETITOR_GRADE,koplakdl1050,1
COMPETITOR_GRADE,eplamid 66 bk q101,1
COMPETITOR_GRADE,nb40 gr20 nl,1
COMPETITOR_GRADE,ultramid a3eg10 hp,1
COMPETITOR_GRADE,elastron v100.a85.n,1
COMPETITOR_GRADE,hidurathermaplus24xlr8nt0823,1
COMPETITOR_GRADE,domamid 6hv,1
COMPETITOR_GRADE,slovamid6 t 30 ts,1
COMPETITOR_GRADE,plustek pb373g6bk9051,1
COMPETITOR_GRADE,chronosil 55d,1
COMPETITOR_GRADE,scanamid 6 b12^,1
COMPETITOR_GRADE,petrothenena324244,1
COMPETITOR_GRADE,duranex 7407,1
COMPETITOR_GRADE,6010bp,1
COMPETITOR_GRADE,alathon m5372,1
COMPETITOR_GRADE,irogran a 95 p 5044 dp,1
COMPETITOR_GRADE,bergamid b70 g45 bk,1
COMPETITOR_GRADE,kebaflex / sg 75 a.1,1
COMPETITOR_GRADE,spesin kp213g20wbl,1
COMPETITOR_GRADE,vydyne 47h nt,1
COMPETITOR_GRADE,tarnamid t-27 mt40,1
COMPETITOR_GRADE,taromid b 280 g3,1
COMPETITOR_GRADE,ravamid b gf30 bk45 pc,1
COMPETITOR_GRADE,technomid 66 gf25 1 frf1,1
COMPETITOR_GRADE,solplast th 45a9900 d1,1
COMPETITOR_GRADE,cp pryme nylon 66 nn133hsl,1
COMPETITOR_GRADE,badamid lc70 fr hf,1
COMPETITOR_GRADE,novamid 1013ch5 2,1
COMPETITOR_GRADE,radiflam aestus t2 rv300 hf 333 bk,1
COMPETITOR_GRADE,staramideb28n,1
COMPETITOR_GRADE,hostalen crp 100 s blue,1
COMPETITOR_GRADE,nylene134hsl,1
COMPETITOR_GRADE,rtp1104m15blk,1
COMPETITOR_GRADE,topolymer mt-751c,1
COMPETITOR_GRADE,4dur 9k22120,1
COMPETITOR_GRADE,starflam rfb247ex (experimental grade),1
COMPETITOR_GRADE,stanyl ks411,1
COMPETITOR_GRADE,staramide b28u,1
COMPETITOR_GRADE,elastron g300.a57.b,1
COMPETITOR_GRADE,plustek pb826g3-9051rim,1
COMPETITOR_GRADE,ecotria r102,1
COMPETITOR_GRADE,dynaflex g7650-1 (natural),1
COMPETITOR_GRADE,staramide pa6-25v-nat,1
COMPETITOR_GRADE,alfater xl a85e 2gp0000,1
COMPETITOR_GRADE,lnp lubricomp compound rl004,1
COMPETITOR_GRADE,hostalenacp6031d,1
COMPETITOR_GRADE,mediprene500902m,1
COMPETITOR_GRADE,eltexa4040p,1
COMPETITOR_GRADE,4mid 9a23500,1
COMPETITOR_GRADE,schuladur a1 gf 30 lw,1
COMPETITOR_GRADE,technyl c 216ml1 nc,1
COMPETITOR_GRADE,plaslube nsb 90 bk-2,1
COMPETITOR_GRADE,cp pryme nylon 66 nn100lz-7,1
COMPETITOR_GRADE,lnp thermocomp compound qf007,1
COMPETITOR_GRADE,slovamid6 gf 50 /2m,1
COMPETITOR_GRADE,estane gp 85ab tpu,1
COMPETITOR_GRADE,plustekpa124nt,1
COMPETITOR_GRADE,nylene 401,1
COMPETITOR_GRADE,polyform pom c m90 gf10,1
COMPETITOR_GRADE,vestamid d16,1
COMPETITOR_GRADE,mediprene 502684m,1
COMPETITOR_GRADE,bestdurpxg6,1
COMPETITOR_GRADE,spectar 14471,1
COMPETITOR_GRADE,purellgb7250,1
COMPETITOR_GRADE,tislamid b 30d03 k02 f01 y01 hs r02,1
COMPETITOR_GRADE,topester 440rm,1
COMPETITOR_GRADE,4tech 9b24200 yuv,1
COMPETITOR_GRADE,technoelast v a 8000 i 2 sw,1
COMPETITOR_GRADE,kopla knx1076,1
COMPETITOR_GRADE,kebaflex / s 65 a.02,1
COMPETITOR_GRADE,kebaflex / sg 80 a.05,1
COMPETITOR_GRADE,staramidepf00as,1
COMPETITOR_GRADE,revolve m-760 super-linear,1
COMPETITOR_GRADE,4mid 9b24300,1
COMPETITOR_GRADE,apigo i 50,1
COMPETITOR_GRADE,solplast th 70a9900 d0,1
COMPETITOR_GRADE,versaflex om 1040x-1,1
COMPETITOR_GRADE,titalon 3315tf,1
COMPETITOR_GRADE,domamid fr 6v0m1,1
COMPETITOR_GRADE,desmopan 5377a,1
COMPETITOR_GRADE,rilsamid aecn black 03 tl,1
COMPETITOR_GRADE,evoprene 029,1
COMPETITOR_GRADE,lnpstat-koncompoundre007,1
COMPETITOR_GRADE,slovamid66 gf 25 fra 5,1
COMPETITOR_GRADE,pentalloy bp h natural,1
COMPETITOR_GRADE,platamid hx 2627 pellets,1
COMPETITOR_GRADE,rigidexhm5411ea,1
COMPETITOR_GRADE,4mid9a22120,1
COMPETITOR_GRADE,kurarity la4285,1
COMPETITOR_GRADE,tecomid na40 nl ix,1
COMPETITOR_GRADE,plustek pb319g6or16,1
COMPETITOR_GRADE,stanyldiabloocd2100bk27021,1
COMPETITOR_GRADE,fortiijtx2,1
COMPETITOR_GRADE,slovaster b frn 3,1
COMPETITOR_GRADE,tpe provamed 1060,1
COMPETITOR_GRADE,badamidb70gf30frhfuv,1
COMPETITOR_GRADE,hs4506,1
COMPETITOR_GRADE,dynaflexg7930-1nsfg,1
COMPETITOR_GRADE,solplast th 40d8000 a,1
COMPETITOR_GRADE,badamid pa12 mos2,1
COMPETITOR_GRADE,starflam rf0059,1
COMPETITOR_GRADE,pearlstick5707f1,1
COMPETITOR_GRADE,torelinaa900,1
COMPETITOR_GRADE,ng15-01nc,1
COMPETITOR_GRADE,kitan c2 fv30he21,1
COMPETITOR_GRADE,slovamid6 frc 2 ts,1
COMPETITOR_GRADE,vicnyl r445,1
COMPETITOR_GRADE,xebrid 1-c10-g20,1
COMPETITOR_GRADE,arnitetv4260sxf,1
COMPETITOR_GRADE,nypol a3 m2 prta011 nr535 msp,1
COMPETITOR_GRADE,sarlink 3160,1
COMPETITOR_GRADE,platamid m 1425 pellets,1
COMPETITOR_GRADE,terez ab 300 h gl50,1
COMPETITOR_GRADE,pbe 111,1
COMPETITOR_GRADE,recomyde b30 p4 g30 bl01,1
COMPETITOR_GRADE,avalon 80 aht dp,1
COMPETITOR_GRADE,sabic hdpe cc453g,1
COMPETITOR_GRADE,kebaflex / s 95 a.01,1
COMPETITOR_GRADE,solplast th 40a9000 c1,1
COMPETITOR_GRADE,wellamid xt1627-wbk2,1
COMPETITOR_GRADE,toraycon1154w,1
COMPETITOR_GRADE,rtp3400g-930,1
COMPETITOR_GRADE,tenac-ctfc84,1
COMPETITOR_GRADE,nevimid 66 a g15,1
COMPETITOR_GRADE,ramtalpm1419,1
COMPETITOR_GRADE,kocetal wr101gr,1
COMPETITOR_GRADE,technyl a 218 v30 bk 34ng lp,1
COMPETITOR_GRADE,sabic stamax 50ym240,1
COMPETITOR_GRADE,nypol s3 g30 hs prta010 nb306 msp,1
COMPETITOR_GRADE,kebaflex / e 75 fr.1,1
COMPETITOR_GRADE,anjacom pa6 255-h/gf30,1
COMPETITOR_GRADE,ecozen yf 401,1
COMPETITOR_GRADE,pebax7033sa01med,1
COMPETITOR_GRADE,onforce lft nn-30 lgf/000 natural,1
COMPETITOR_GRADE,wanthane wht-1195,1
COMPETITOR_GRADE,alathon l5332cp,1
COMPETITOR_GRADE,kebaform c 901 lf,1
COMPETITOR_GRADE,plustekpb902nt,1
COMPETITOR_GRADE,chronoflex al 75d,1
COMPETITOR_GRADE,plustek pb825g5bk10,1
COMPETITOR_GRADE,leona fr370,1
COMPETITOR_GRADE,nylaforce dyn b 50,1
COMPETITOR_GRADE,polyshine pbt d241,1
COMPETITOR_GRADE,promyde b30 p,1
COMPETITOR_GRADE,tarnamidt-27gf140,1
COMPETITOR_GRADE,pocan ecob3235e 900600,1
COMPETITOR_GRADE,hiflamlk8542fh,1
COMPETITOR_GRADE,technyl c 216l1 v30 nc,1
COMPETITOR_GRADE,solplastth90a8000a,1
COMPETITOR_GRADE,bestpom c09 /01,1
COMPETITOR_GRADE,pe-mdregranulat881-re,1
COMPETITOR_GRADE,tecacomppa46md22tf11natural9046,1
COMPETITOR_GRADE,anjacom pa6 r250-h/m/gf 20/10,1
COMPETITOR_GRADE,kopa kn133g20bk,1
COMPETITOR_GRADE,durethan bg30x 000000,1
COMPETITOR_GRADE,durepol a3 g30 fr ntla010 bt324,1
COMPETITOR_GRADE,nylene 5233,1
COMPETITOR_GRADE,na40 gr15 nl,1
COMPETITOR_GRADE,plustekpb7004g33pi21,1
COMPETITOR_GRADE,plustek pb314g6bl150,1
COMPETITOR_GRADE,spectar,1
COMPETITOR_GRADE,terez a 301 g50,1
COMPETITOR_GRADE,dryflex v 50d101,1
COMPETITOR_GRADE,hylon n1000thl hf,1
COMPETITOR_GRADE,grilamid tr 55 natural,1
COMPETITOR_GRADE,elastex 745at4,1
COMPETITOR_GRADE,vestamidl-r3-mhibk,1
COMPETITOR_GRADE,renycle a gf3002hr 3039 bk,1
COMPETITOR_GRADE,alcudia 4810,1
COMPETITOR_GRADE,tecoflex eg-65d,1
COMPETITOR_GRADE,torelinab671mx01,1
COMPETITOR_GRADE,vestamidlx9013bk9.7507,1
COMPETITOR_GRADE,invista u3602,1
COMPETITOR_GRADE,pocan s7020 000000 s1,1
COMPETITOR_GRADE,staramide ag6,1
COMPETITOR_GRADE,emlon 6 gfr 10,1
COMPETITOR_GRADE,technyl protect a 32g1 bk,1
COMPETITOR_GRADE,esd c 1200 t-70d,1
COMPETITOR_GRADE,ultramidb3m6bk60564,1
COMPETITOR_GRADE,pentamid a gv20 gk10 e h black,1
COMPETITOR_GRADE,lucofin 1411-t2,1
COMPETITOR_GRADE,plustekpa108gr376,1
COMPETITOR_GRADE,sipoltex 115 vc,1
COMPETITOR_GRADE,starflam bfr552y3,1
COMPETITOR_GRADE,topolymer6231-851n,1
COMPETITOR_GRADE,slovaster b1 gf 10 mi,1
COMPETITOR_GRADE,rilsanclearg170med,1
COMPETITOR_GRADE,bergamid b700g20h,1
COMPETITOR_GRADE,xelter s 112/122a80-xxx-yyy,1
COMPETITOR_GRADE,staramide bs6,1
COMPETITOR_GRADE,ixef dw-1022,1
COMPETITOR_GRADE,desmopan 3059d,1
COMPETITOR_GRADE,lnpthermocompcompoundrf006esz,1
COMPETITOR_GRADE,kopel kp3339hm,1
COMPETITOR_GRADE,ecozen yf 400,1
COMPETITOR_GRADE,starflam pf0069,1
COMPETITOR_GRADE,leona bg230,1
COMPETITOR_GRADE,altech pa66 eco 1000/561,1
COMPETITOR_GRADE,kocetal k300,1
COMPETITOR_GRADE,borpure mb5568,1
COMPETITOR_GRADE,witcom pom-c/4l3,1
COMPETITOR_GRADE,isoplast 101 lgf60 etp blk,1
COMPETITOR_GRADE,starflamx-protectrf006k,1
COMPETITOR_GRADE,elastron d101.a63.n,1
COMPETITOR_GRADE,hostalen acp 9254 plus,1
COMPETITOR_GRADE,cristal eb062,1
COMPETITOR_GRADE,sabic hdpe m1053,1
COMPETITOR_GRADE,stanylts200f6,1
COMPETITOR_GRADE,marlex 9513h,1
COMPETITOR_GRADE,altech pa6 iq 2030/w100 bk0002,1
COMPETITOR_GRADE,staramide ag8,1
COMPETITOR_GRADE,arnitel c,1
COMPETITOR_GRADE,tarolox gfr 2,1
COMPETITOR_GRADE,technyl c 216 s30 gn 6070,1
COMPETITOR_GRADE,grilamid tr xe 4139 black 9231,1
COMPETITOR_GRADE,starflam525kbk0778,1
COMPETITOR_GRADE,armamidpa6-6ex,1
COMPETITOR_GRADE,technyl c 216 s30 nc,1
COMPETITOR_GRADE,polimidstata20fc,1
COMPETITOR_GRADE,technyl c 248si v40 bk 31n,1
COMPETITOR_GRADE,itilen hd r bk,1
COMPETITOR_GRADE,arnitetv4660sn,1
COMPETITOR_GRADE,kebaflex / e 85.2,1
COMPETITOR_GRADE,badamid b70 gf20,1
COMPETITOR_GRADE,leonatr161,1
COMPETITOR_GRADE,durethan bkv50h2.0ef 901510 dus030,1
COMPETITOR_GRADE,technyl safe c 116fc nc xb,1
COMPETITOR_GRADE,cp pryme nylon 66 nn100sthsl nat,1
COMPETITOR_GRADE,elan xp 050,1
COMPETITOR_GRADE,nylamid 2010 bk,1
COMPETITOR_GRADE,nylene 5113 hs bk,1
COMPETITOR_GRADE,onforce lft sf-40lcf/000 black,1
COMPETITOR_GRADE,promyde b30 p2 hi60,1
COMPETITOR_GRADE,solplast th 75a9913 c1,1
COMPETITOR_GRADE,durethan bluebkv30fn04 000000,1
COMPETITOR_GRADE,leona cr103,1
COMPETITOR_GRADE,raplank70,1
COMPETITOR_GRADE,solplast th 60a uteksol 53,1
COMPETITOR_GRADE,marlex hmn tr-938g,1
COMPETITOR_GRADE,nylene 4120 hs,1
COMPETITOR_GRADE,alcompa6900/1cf10gf25im,1
COMPETITOR_GRADE,tivilon m 45 dx 4,1
COMPETITOR_GRADE,slovaster b/a gf 20,1
COMPETITOR_GRADE,grilamid xe 3769 black,1
COMPETITOR_GRADE,slovamid6 frc 2 li,1
COMPETITOR_GRADE,radistrong aroma rv500rkc2 106 nt,1
COMPETITOR_GRADE,prl tp-fr-g30,1
COMPETITOR_GRADE,pearlbond 104,1
COMPETITOR_GRADE,kebaflex / sg 50 a.01,1
COMPETITOR_GRADE,amodellf-1930fwhsbk545-8,1
COMPETITOR_GRADE,titalon h700gf,1
COMPETITOR_GRADE,nylem 6 gxr 20,1
COMPETITOR_GRADE,titacon gb920,1
COMPETITOR_GRADE,terez ae 300 hy1 g35,1
COMPETITOR_GRADE,tefabloc to 623 50a,1
COMPETITOR_GRADE,nxh-01nc,1
COMPETITOR_GRADE,econamidfl66g30h1,1
COMPETITOR_GRADE,solplast th 65a uteksol 44,1
COMPETITOR_GRADE,pb70 gr30 nl xa 21,1
COMPETITOR_GRADE,bergamid a700 bk vn4255 ls,1
COMPETITOR_GRADE,kebaflex / sg 35 a.1,1
COMPETITOR_GRADE,kocetal k200bk,1
COMPETITOR_GRADE,lnp lubricomp compound rfn16,1
COMPETITOR_GRADE,nypol a3 g10 d20 prta010 nr515,1
COMPETITOR_GRADE,4mid 9b20400 h,1
COMPETITOR_GRADE,tislamid b 30d11 r02,1
COMPETITOR_GRADE,grilamid l 20h fwa natural,1
COMPETITOR_GRADE,plustek pa108rd19,1
COMPETITOR_GRADE,lucofin 1413-t1,1
COMPETITOR_GRADE,bergaflex bfi 55a-351,1
COMPETITOR_GRADE,tenopom b3 mf tz cnz0069 pr339 msp,1
COMPETITOR_GRADE,onforcelftnn-30lgf/000hsspuvblack,1
COMPETITOR_GRADE,ubenylon7034b,1
COMPETITOR_GRADE,hcb9240,1
COMPETITOR_GRADE,eraclene mm 84,1
COMPETITOR_GRADE,solplast th 40a9000 d,1
COMPETITOR_GRADE,leona1330g,1
COMPETITOR_GRADE,invision gx-5065g7,1
COMPETITOR_GRADE,soft est. 1170 tp,1
COMPETITOR_GRADE,asaprene t-432,1
COMPETITOR_GRADE,evoprene g 940,1
COMPETITOR_GRADE,titalon 4150cf,1
